shipment_id,shipment_date,route_id,origin_id,destination_id,product_id,supplier_id,quantity_tons,distance_km,fuel_cost_inr,freight_cost_inr,handling_cost_inr,planned_delivery_date,actual_delivery_date,delay_days,demurrage_cost_inr,shipment_status,transport_mode_id
4694,2024-11-21,15,2,10,3,2,785.3,225,3453.98,9394.59,36948.22,2024-11-23,2024-11-23,0.0,0.0,Delivered,1
4695,2024-02-02,15,2,10,3,6,2693.3,225,10867.68,7979.01,88055.43,2024-02-04,2024-02-08,4.0,202044.95,Delivered,3
4696,2025-03-08,4,10,8,1,1,2871.6,1052,58469.17,136454.87,164027.47,2025-03-10,2025-03-16,6.0,377952.78,Delivered,1
4697,2025-03-26,15,2,10,4,6,825.9,225,3741.0,2989.6,48053.09,2025-03-28,2025-03-30,2.0,41198.81,Delivered,3
4698,2025-02-22,4,10,8,2,1,2556.4,1052,52479.36,130702.67,120724.98,2025-02-24,2025-03-02,6.0,231080.81,Delivered,1
4699,2024-10-28,1,7,13,4,5,686.1,746,9374.9,27296.42,19054.27,2024-10-30,2024-10-30,0.0,0.0,Delivered,1
4700,2025-06-17,21,3,8,2,3,889.6,1032,18555.2,26140.86,40437.12,2025-06-19,2025-06-19,0.0,0.0,Delivered,2
4701,2025-03-27,12,4,11,4,6,1432.3,852,23262.89,17647.69,73316.07,2025-03-29,2025-04-01,3.0,93312.02,Delivered,3
4702,2024-07-02,15,2,10,3,6,1954.6,225,8240.27,7049.54,51841.28,2024-07-04,2024-07-06,2.0,104172.46,Delivered,3
4703,2025-04-05,15,2,10,5,1,3362.4,225,14837.58,32720.07,181986.59,2025-04-07,2025-04-09,2.0,219786.05,Delivered,1
4704,2024-06-15,12,4,11,3,6,2631.4,852,39373.88,29043.79,150731.32,2024-06-17,2024-06-21,4.0,319499.68,Delivered,3
4705,2025-02-26,4,10,8,3,1,220.4,1052,4545.16,12328.29,11118.15,2025-02-28,2025-03-02,2.0,9096.87,Delivered,1
4706,2024-03-26,23,1,4,3,3,1646.7,1034,31822.7,46213.74,60704.77,2024-03-28,2024-03-29,1.0,30007.77,Delivered,2
4707,2024-09-03,15,2,10,1,7,1536.5,225,6476.98,18836.18,48460.53,2024-09-05,2024-09-08,3.0,96418.05,Delivered,1
4708,2024-09-19,15,2,10,4,2,214.5,225,902.29,2352.99,11064.07,2024-09-21,2024-09-25,4.0,16651.7,Delivered,1
4709,2024-10-30,4,10,8,2,3,1956.8,1052,38762.35,52913.3,81603.14,2024-11-01,2024-11-01,0.0,0.0,Delivered,2
4710,2024-11-27,4,10,8,1,3,2251.4,1052,43889.05,67363.61,71573.67,2024-11-29,2024-11-29,0.0,0.0,Delivered,2
4711,2024-08-20,4,10,8,3,2,2993.5,1052,58546.57,161606.01,117807.23,2024-08-22,2024-08-27,5.0,419939.42,Delivered,1
4712,2024-03-28,4,10,8,2,7,2013.2,1052,37190.98,107849.83,100586.45,2024-03-30,2024-03-30,0.0,0.0,Delivered,1
4713,2024-03-06,4,10,8,4,7,1408.4,1052,27079.33,73329.4,63441.61,2024-03-08,2024-03-08,0.0,0.0,Delivered,1
4714,2025-04-04,15,2,10,1,2,1543.6,225,6889.24,15207.18,56908.27,2025-04-06,2025-04-07,1.0,39307.74,Delivered,1
4715,2024-08-16,15,2,10,2,7,1231.3,225,5258.15,13931.13,65922.25,2024-08-18,2024-08-20,2.0,58328.54,Delivered,1
4716,2024-10-28,4,10,8,4,1,848.5,1052,16762.31,48540.32,25540.01,2024-10-30,2024-11-01,2.0,42391.0,Delivered,1
4717,2024-04-13,4,10,8,4,5,768.1,1052,14691.72,35373.15,19808.67,2024-04-15,2024-04-15,0.0,0.0,Delivered,1
4718,2024-11-24,15,2,10,4,7,1822.9,225,7806.28,18905.48,97753.32,2024-11-26,2024-11-26,0.0,0.0,Delivered,1
4719,2024-11-18,4,10,8,4,3,2817.6,1052,54864.84,76434.71,154517.89,2024-11-20,2024-11-22,2.0,96759.9,Delivered,2
4720,2024-08-08,18,15,3,5,7,551.6,909,9728.3,24174.64,28167.97,2024-08-10,2024-08-11,1.0,11590.53,Delivered,1
4721,2025-04-20,4,10,8,3,3,2219.0,1052,46088.19,59894.38,121509.84,2025-04-22,2025-04-23,1.0,54502.93,Delivered,2
4722,2025-06-07,4,10,8,4,3,571.3,1052,12316.73,17054.89,29011.33,2025-06-09,2025-06-09,0.0,0.0,Delivered,2
4723,2024-12-04,4,10,8,1,3,2146.8,1052,43493.15,61604.22,115792.92,2024-12-06,2024-12-06,0.0,0.0,Delivered,2
4724,2024-02-02,19,15,7,1,3,467.4,1063,8771.9,13004.54,18346.28,2024-02-04,2024-02-04,0.0,0.0,Delivered,2
4725,2024-03-22,4,10,8,4,5,273.9,1052,4884.66,15032.62,12877.28,2024-03-24,2024-03-24,0.0,0.0,Delivered,1
4726,2024-12-16,15,2,10,5,6,2611.1,225,11520.02,7787.07,104657.72,2024-12-18,2024-12-19,1.0,89160.08,Delivered,3
4727,2024-04-25,4,10,8,1,7,1401.5,1052,26667.31,71666.88,56656.69,2024-04-27,2024-04-28,1.0,34202.55,Delivered,1
4728,2024-01-27,4,10,8,1,3,1913.7,1052,34837.9,59187.65,54286.8,2024-01-29,2024-01-29,0.0,0.0,Delivered,2
4729,2024-02-17,15,2,10,1,5,1662.7,225,6673.68,19531.89,51242.6,2024-02-19,2024-02-20,1.0,46808.09,Delivered,1
4730,2024-05-26,4,10,8,1,1,1408.3,1052,26605.81,66946.54,48180.82,2024-05-28,2024-06-01,4.0,166958.08,Delivered,1
4731,2025-03-11,2,12,3,3,1,1424.9,92,2452.53,5790.97,75949.62,2025-03-13,2025-03-16,3.0,148108.64,Delivered,1
4732,2024-09-13,6,13,14,4,6,2916.1,482,26285.46,19942.48,113018.79,2024-09-15,2024-09-17,2.0,143255.66,Delivered,3
4733,2024-03-10,15,2,10,4,6,2627.7,225,10441.66,8815.17,135469.57,2024-03-12,2024-03-17,5.0,362815.73,Delivered,3
4734,2024-05-30,4,10,8,4,1,3088.0,1052,57261.79,151451.41,88311.79,2024-06-01,2024-06-03,2.0,189334.29,Delivered,1
4735,2024-08-23,4,10,8,3,1,2650.6,1052,51243.15,130989.2,138883.11,2024-08-25,2024-08-29,4.0,319378.9,Delivered,1
4736,2024-03-31,24,5,14,1,3,1587.4,1718,50148.04,76545.76,84024.51,2024-04-02,2024-04-02,0.0,0.0,Delivered,2
4737,2025-06-03,15,2,10,2,6,2080.2,225,9486.34,6890.47,118633.07,2025-06-05,2025-06-08,3.0,122622.51,Delivered,3
4738,2024-12-01,15,2,10,1,6,1247.8,225,5310.53,4051.9,57281.46,2024-12-03,2024-12-06,3.0,85853.06,Delivered,3
4739,2025-06-25,15,2,10,1,5,2974.3,225,13428.03,33259.51,145205.44,2025-06-27,,,,In Transit,1
4740,2024-10-16,15,2,10,1,6,2587.7,225,11277.78,8213.65,113497.66,2024-10-18,2024-10-23,5.0,211823.37,Delivered,3
4741,2025-04-28,4,10,8,3,8,1964.7,1052,39968.37,54586.86,89907.0,2025-04-30,2025-04-30,0.0,0.0,Delivered,2
4742,2025-01-02,4,10,8,4,3,1766.0,1052,35264.39,48622.56,74181.76,2025-01-04,2025-01-04,0.0,0.0,Delivered,2
4743,2024-08-23,15,2,10,2,1,2606.8,225,11004.29,32282.81,121628.26,2024-08-25,2024-08-29,4.0,265954.41,Delivered,1
4744,2025-04-25,15,2,10,3,6,3448.6,225,14968.03,9778.12,162090.7,2025-04-27,2025-04-30,3.0,158792.03,Delivered,3
4745,2024-10-17,19,15,7,1,8,3481.2,1063,70619.86,103939.1,130148.86,2024-10-19,2024-10-19,0.0,0.0,Delivered,2
4746,2024-12-31,14,13,7,1,3,1657.3,1384,44207.15,62017.38,73889.01,2025-01-02,2025-01-02,0.0,0.0,Delivered,2
4747,2024-05-04,4,10,8,1,1,1573.3,1052,28989.19,73819.68,88114.36,2024-05-06,2024-05-10,4.0,129083.86,Delivered,1
4748,2024-08-11,4,10,8,1,8,1734.4,1052,33672.31,44709.44,66810.85,2024-08-13,2024-08-14,1.0,38520.54,Delivered,2
4749,2025-06-15,15,2,10,1,1,3020.7,225,13627.2,34034.2,81875.11,2025-06-17,2025-06-21,4.0,396659.72,Delivered,1
4750,2024-08-21,4,10,8,2,8,2084.4,1052,40288.69,58491.26,116908.08,2024-08-23,2024-08-24,1.0,53173.2,Delivered,2
4751,2024-12-19,15,2,10,1,6,430.8,225,1837.3,1310.11,21031.92,2024-12-21,2024-12-25,4.0,56009.26,Delivered,3
4752,2025-01-14,15,2,10,4,6,2091.6,225,9301.14,7186.35,75911.81,2025-01-16,2025-01-19,3.0,188422.09,Delivered,3
4753,2024-06-23,1,7,13,3,3,3105.3,746,39608.68,59627.15,130530.14,2024-06-25,2024-06-27,2.0,211633.97,Delivered,2
4754,2024-10-26,14,13,7,1,8,323.1,1384,8213.44,12167.57,15939.68,2024-10-28,2024-10-28,0.0,0.0,Delivered,2
4755,2024-03-24,15,2,10,3,6,840.3,225,3432.23,2548.35,32029.29,2024-03-26,2024-03-29,3.0,70266.74,Delivered,3
4756,2024-08-20,15,2,10,1,1,1378.7,225,5887.02,14107.82,77232.39,2024-08-22,2024-08-31,9.0,249133.6,Delivered,1
4757,2024-10-14,4,10,8,4,5,389.7,1052,7708.71,21603.64,13684.61,2024-10-16,2024-10-16,0.0,0.0,Delivered,1
4758,2025-06-14,15,2,10,4,1,3075.5,225,14012.09,31410.32,181969.4,2025-06-16,2025-06-24,8.0,741050.67,Delivered,1
4759,2025-05-17,4,10,8,3,2,225.8,1052,4749.68,10289.64,9364.98,2025-05-19,2025-05-19,0.0,0.0,Delivered,1
4760,2025-01-21,11,15,5,4,6,2133.1,1642,67512.21,51724.21,72723.84,2025-01-24,2025-01-26,2.0,140354.22,Delivered,3
4761,2024-03-10,4,10,8,4,5,1616.8,1052,29384.65,84887.52,52408.38,2024-03-12,2024-03-12,0.0,0.0,Delivered,1
4762,2024-07-17,15,2,10,2,5,1510.2,225,6252.16,16176.88,58554.47,2024-07-19,2024-07-20,1.0,40410.31,Delivered,1
4763,2024-01-20,15,2,10,1,2,2246.4,225,9210.93,22929.25,82828.43,2024-01-22,2024-01-23,1.0,52180.67,Delivered,1
4764,2025-01-09,12,4,11,4,3,334.8,852,5144.22,8303.7,19079.15,2025-01-11,2025-01-11,0.0,0.0,Delivered,2
4765,2025-03-11,12,4,11,1,6,1459.5,852,23264.07,16969.28,51542.24,2025-03-13,2025-03-17,4.0,155343.48,Delivered,3
4766,2024-11-30,3,8,7,3,6,928.8,1058,18187.06,14630.04,24907.92,2024-12-02,2024-12-05,3.0,77368.99,Delivered,3
4767,2024-03-17,15,2,10,3,6,2367.6,225,9418.2,8202.15,72576.72,2024-03-19,2024-03-21,2.0,162270.87,Delivered,3
4768,2025-02-12,4,10,8,1,3,1788.6,1052,36664.01,55102.03,86919.28,2025-02-14,2025-02-14,0.0,0.0,Delivered,2
4769,2025-01-12,15,2,10,4,7,2416.8,225,10599.93,28293.81,133115.08,2025-01-14,2025-01-14,0.0,0.0,Delivered,1
4770,2025-03-29,3,8,7,1,5,479.2,1058,9782.95,26334.43,28622.73,2025-03-31,2025-03-31,0.0,0.0,Delivered,1
4771,2025-01-17,15,2,10,1,6,1650.6,225,7360.46,5060.58,79376.65,2025-01-19,2025-01-23,4.0,130748.35,Delivered,3
4772,2024-04-01,4,10,8,1,8,1785.2,1052,33630.19,51895.33,78943.74,2024-04-03,2024-04-03,0.0,0.0,Delivered,2
4773,2025-03-13,15,2,10,2,2,1177.7,225,5049.84,13852.35,49895.81,2025-03-15,2025-03-16,1.0,34237.16,Delivered,1
4774,2024-05-29,15,2,10,2,1,1638.7,225,6551.51,19425.46,81536.41,2024-05-31,2024-06-04,4.0,110041.82,Delivered,1
4775,2024-08-22,4,10,8,3,1,1499.6,1052,29391.8,78037.49,57585.96,2024-08-24,2024-08-30,6.0,285791.19,Delivered,1
4776,2024-02-01,4,10,8,1,8,2873.7,1052,52617.78,79769.17,109334.32,2024-02-03,2024-02-03,0.0,0.0,Delivered,2
4777,2024-11-28,15,2,10,3,2,826.8,225,3613.25,8259.29,43091.71,2024-11-30,2024-11-30,0.0,0.0,Delivered,1
4778,2024-03-06,15,2,10,5,6,2986.8,225,12540.93,10720.21,162934.97,2024-03-08,2024-03-10,2.0,179814.23,Delivered,3
4779,2024-07-04,4,10,8,5,8,1056.6,1052,20142.57,27195.93,36819.89,2024-07-06,2024-07-06,0.0,0.0,Delivered,2
4780,2024-02-03,4,10,8,1,3,2864.0,1052,54238.41,77658.92,79456.89,2024-02-05,2024-02-05,0.0,0.0,Delivered,2
4781,2024-01-17,4,10,8,4,8,2987.2,1052,55148.5,87405.36,84983.89,2024-01-19,2024-01-19,0.0,0.0,Delivered,2
4782,2024-10-16,15,2,10,1,1,3195.3,225,13925.84,32992.05,183520.64,2024-10-18,2024-10-22,4.0,363952.54,Delivered,1
4783,2024-08-21,15,2,10,5,7,1513.8,225,6389.68,15445.88,45885.17,2024-08-23,2024-08-26,3.0,72766.03,Delivered,1
4784,2025-05-28,1,7,13,4,7,1604.0,746,23282.0,61433.04,40704.7,2025-05-30,2025-05-30,0.0,0.0,Delivered,1
4785,2024-04-08,15,2,10,1,6,2016.9,225,8301.72,6313.82,101058.9,2024-04-10,2024-04-14,4.0,129017.49,Delivered,3
4786,2024-01-15,15,2,10,2,5,1591.1,225,6625.74,15817.87,87108.74,2024-01-17,2024-01-18,1.0,51231.14,Delivered,1
4787,2025-01-04,15,2,10,4,6,469.5,225,2024.37,1549.35,24254.85,2025-01-06,2025-01-08,2.0,23419.45,Delivered,3
4788,2025-03-30,3,8,7,3,8,3067.4,1058,63771.35,94334.79,147362.83,2025-04-01,2025-04-01,0.0,0.0,Delivered,2
4789,2025-01-15,4,10,8,3,3,1765.1,1052,35957.12,47120.85,98771.93,2025-01-17,2025-01-17,0.0,0.0,Delivered,2
4790,2024-01-20,4,10,8,3,8,1083.0,1052,20324.2,33878.08,54316.09,2024-01-22,2024-01-24,2.0,55078.22,Delivered,2
4791,2025-04-10,4,10,8,4,1,1477.1,1052,29966.57,74786.27,68106.09,2025-04-12,2025-04-16,4.0,182912.58,Delivered,1
4792,2024-02-25,4,10,8,3,7,3438.3,1052,64710.15,159783.89,197522.73,2024-02-27,2024-03-01,3.0,321186.66,Delivered,1
4793,2024-02-24,4,10,8,3,8,490.6,1052,9161.9,13330.03,18042.93,2024-02-26,2024-02-28,2.0,23991.03,Delivered,2
4794,2024-05-15,4,10,8,1,3,3142.4,1052,60281.18,97282.64,94410.72,2024-05-17,2024-05-18,1.0,93359.1,Delivered,2
4795,2024-09-17,15,2,10,1,7,1280.0,225,5628.73,14017.25,45019.59,2024-09-19,2024-09-22,3.0,80520.37,Delivered,1
4796,2025-06-27,4,10,8,3,8,1488.9,1052,31476.16,43345.71,87534.52,2025-06-29,,,,In Transit,2
4797,2025-03-07,15,2,10,1,6,837.3,225,3754.09,2826.22,40609.33,2025-03-09,2025-03-12,3.0,58869.85,Delivered,3
4798,2025-01-11,3,8,7,1,2,984.7,1058,19978.46,46041.82,47669.23,2025-01-13,2025-01-14,1.0,25333.27,Delivered,1
4799,2025-03-13,12,4,11,1,8,892.8,852,13850.52,21463.21,30528.74,2025-03-15,2025-03-15,0.0,0.0,Delivered,2
4800,2024-09-06,4,10,8,3,8,2795.9,1052,53996.45,80510.9,103018.49,2024-09-08,2024-09-09,1.0,94560.11,Delivered,2
4801,2024-11-22,15,2,10,4,7,1047.2,225,4709.92,12404.17,34772.74,2024-11-24,2024-11-24,0.0,0.0,Delivered,1
4802,2024-02-27,15,2,10,2,7,1308.5,225,5306.68,13230.01,66976.51,2024-02-29,2024-02-29,0.0,0.0,Delivered,1
4803,2025-04-09,4,10,8,5,8,2859.4,1052,57405.73,86700.93,124202.52,2025-04-11,2025-04-11,0.0,0.0,Delivered,2
4804,2024-06-02,15,2,10,4,7,1666.7,225,6838.95,18123.01,77633.16,2024-06-04,2024-06-05,1.0,56766.78,Delivered,1
4805,2025-01-31,4,10,8,1,3,2172.5,1052,44273.64,62374.16,88411.3,2025-02-02,2025-02-03,1.0,60105.94,Delivered,2
4806,2024-08-23,15,2,10,2,6,1158.5,225,4890.47,3432.58,68463.62,2024-08-25,2024-08-29,4.0,140758.58,Delivered,3
4807,2024-05-07,4,10,8,3,1,1303.2,1052,24822.86,63325.83,40820.24,2024-05-09,2024-05-11,2.0,76188.39,Delivered,1
4808,2024-01-28,4,10,8,2,7,929.8,1052,17176.72,51024.11,34587.14,2024-01-30,2024-01-31,1.0,17770.78,Delivered,1
4809,2025-06-06,4,10,8,3,8,3275.5,1052,68397.11,92338.79,107093.16,2025-06-08,2025-06-08,0.0,0.0,Delivered,2
4810,2025-05-15,15,2,10,1,6,3124.8,225,14276.67,10531.87,98225.41,2025-05-17,2025-05-21,4.0,330114.35,Delivered,3
4811,2025-06-11,4,10,8,3,8,2151.6,1052,45078.58,63498.16,80902.42,2025-06-13,2025-06-13,0.0,0.0,Delivered,2
4812,2024-08-10,15,2,10,3,6,3482.5,225,15116.65,12435.79,193575.5,2024-08-12,2024-08-16,4.0,281604.09,Delivered,3
4813,2024-12-23,4,10,8,4,3,363.4,1052,7384.77,10588.48,18937.11,2024-12-25,2024-12-25,0.0,0.0,Delivered,2
4814,2024-04-22,4,10,8,1,7,2119.7,1052,40890.71,107634.59,56828.99,2024-04-24,2024-04-24,0.0,0.0,Delivered,1
4815,2025-04-20,4,10,8,3,7,966.3,1052,20069.86,54254.62,38798.65,2025-04-22,2025-04-22,0.0,0.0,Delivered,1
4816,2025-06-15,15,2,10,1,6,2828.4,225,12759.69,8589.83,104083.14,2025-06-17,2025-06-22,5.0,299250.73,Delivered,3
4817,2025-03-05,15,2,10,4,7,1889.7,225,8355.78,20967.57,58314.05,2025-03-07,2025-03-07,0.0,0.0,Delivered,1
4818,2025-04-08,4,10,8,4,3,2791.9,1052,55249.23,86758.16,128956.14,2025-04-10,2025-04-10,0.0,0.0,Delivered,2
4819,2024-03-24,15,2,10,1,6,2608.0,225,10652.46,7606.18,113631.44,2024-03-26,2024-03-28,2.0,128978.21,Delivered,3
4820,2024-06-05,4,10,8,4,2,1082.9,1052,20693.58,49447.37,36726.51,2024-06-07,2024-06-11,4.0,117244.96,Delivered,1
4821,2024-01-31,2,12,3,2,1,3366.4,92,5261.4,16138.54,117600.2,2024-02-02,2024-02-05,3.0,227118.64,Delivered,1
4822,2024-05-21,10,6,3,3,4,3247.1,598,34881.88,39991.31,191530.0,2024-05-23,2024-05-25,2.0,153292.78,Delivered,4
4823,2024-12-17,4,10,8,4,5,231.8,1052,4558.01,11434.54,9344.07,2024-12-19,2024-12-19,0.0,0.0,Delivered,1
4824,2024-06-29,4,10,8,4,8,2839.7,1052,54848.01,88141.59,111698.69,2024-07-01,2024-07-02,1.0,82931.14,Delivered,2
4825,2024-07-29,15,2,10,1,7,691.8,225,2866.67,8297.22,30416.14,2024-07-31,2024-08-01,1.0,20975.38,Delivered,1
4826,2025-05-01,4,10,8,5,1,1809.3,1052,38101.73,94162.17,80934.14,2025-05-03,2025-05-07,4.0,211736.15,Delivered,1
4827,2024-03-25,15,2,10,4,6,323.6,225,1330.58,1108.49,17098.7,2024-03-27,2024-04-01,5.0,46635.86,Delivered,3
4828,2024-02-08,15,2,10,5,6,2808.7,225,11238.73,9341.32,167444.35,2024-02-10,2024-02-13,3.0,274647.96,Delivered,3
4829,2024-12-16,15,2,10,4,2,3320.9,225,14651.62,36996.39,120192.29,2024-12-18,2024-12-18,0.0,0.0,Delivered,1
4830,2024-02-04,15,2,10,1,6,2961.2,225,11336.41,8806.72,134883.87,2024-02-06,2024-02-11,5.0,465086.34,Delivered,3
4831,2025-04-30,15,2,10,4,5,3123.3,225,14135.33,36037.3,177229.76,2025-05-02,2025-05-02,0.0,0.0,Delivered,1
4832,2025-04-17,4,10,8,1,7,1855.5,1052,38360.84,104822.95,107254.7,2025-04-19,2025-04-19,0.0,0.0,Delivered,1
4833,2024-02-01,12,4,11,1,2,822.3,852,11870.07,38545.64,30436.72,2024-02-03,2024-02-03,0.0,0.0,Delivered,1
4834,2024-10-16,8,3,5,4,5,693.4,119,1575.47,3799.74,22753.71,2024-10-18,2024-10-19,1.0,17881.12,Delivered,1
4835,2025-02-08,15,2,10,1,6,2311.4,225,10178.06,6733.33,77182.84,2025-02-10,2025-02-15,5.0,318476.56,Delivered,3
4836,2024-06-13,4,10,8,1,8,1088.4,1052,20189.07,32364.85,53849.54,2024-06-15,2024-06-16,1.0,22806.21,Delivered,2
4837,2024-03-04,15,2,10,3,1,2617.5,225,10854.18,30576.68,125779.37,2024-03-06,2024-03-11,5.0,443640.49,Delivered,1
4838,2025-03-07,15,2,10,1,6,2113.2,225,9474.67,6658.34,78014.46,2025-03-09,2025-03-11,2.0,102388.47,Delivered,3
4839,2024-09-18,4,10,8,1,5,2017.0,1052,38780.89,114886.24,58640.34,2024-09-20,2024-09-22,2.0,116569.77,Delivered,1
4840,2024-06-22,15,2,10,2,6,3287.1,225,13698.12,10715.61,189589.8,2024-06-24,2024-06-26,2.0,117426.12,Delivered,3
4841,2025-05-05,4,10,8,4,5,1028.4,1052,21005.04,48899.04,34042.41,2025-05-07,2025-05-07,0.0,0.0,Delivered,1
4842,2024-04-23,4,10,8,3,3,3008.3,1052,57540.82,87672.93,160855.84,2024-04-25,2024-04-25,0.0,0.0,Delivered,2
4843,2024-10-19,15,2,10,3,6,3188.7,225,13871.25,9947.85,134725.71,2024-10-21,2024-10-25,4.0,298785.77,Delivered,3
4844,2025-06-27,4,10,8,4,8,1535.0,1052,32450.74,38467.63,49767.71,2025-06-29,2025-06-30,1.0,46854.6,Delivered,2
4845,2024-02-09,2,12,3,3,1,226.7,92,343.45,965.07,12282.08,2024-02-11,2024-02-16,5.0,28366.29,Delivered,1
4846,2025-06-09,4,10,8,2,8,2557.0,1052,53516.13,70725.31,88159.06,2025-06-11,2025-06-11,0.0,0.0,Delivered,2
4847,2024-12-15,4,10,8,1,5,585.5,1052,11370.62,29877.85,23183.5,2024-12-17,2024-12-18,1.0,16321.82,Delivered,1
4848,2024-07-16,15,2,10,1,6,2046.8,225,8772.95,6974.35,104957.47,2024-07-18,2024-07-21,3.0,123102.09,Delivered,3
4849,2024-11-27,15,2,10,1,6,1902.4,225,8097.26,6270.69,70954.92,2024-11-29,2024-12-04,5.0,209430.93,Delivered,3
4850,2025-05-14,12,4,11,4,3,946.2,852,15735.95,20842.96,50179.61,2025-05-16,2025-05-16,0.0,0.0,Delivered,2
4851,2024-12-10,4,10,8,4,8,1833.7,1052,36261.72,52201.75,98364.56,2024-12-12,2024-12-12,0.0,0.0,Delivered,2
4852,2024-03-19,12,4,11,1,3,1572.5,852,23262.92,34756.59,60322.77,2024-03-21,2024-03-21,0.0,0.0,Delivered,2
4853,2024-08-05,15,2,10,2,6,1691.9,225,7287.13,5600.14,58553.1,2024-08-07,2024-08-13,6.0,241964.36,Delivered,3
4854,2024-10-18,15,2,10,1,7,3217.0,225,13949.1,34405.14,108809.1,2024-10-20,2024-10-21,1.0,64299.47,Delivered,1
4855,2025-04-07,4,10,8,1,5,1111.6,1052,23351.38,55596.34,48736.26,2025-04-09,2025-04-09,0.0,0.0,Delivered,1
4856,2025-05-30,4,10,8,1,3,3077.0,1052,64239.88,84440.76,132551.44,2025-06-01,2025-06-01,0.0,0.0,Delivered,2
4857,2024-09-13,15,2,10,5,6,886.0,225,3804.73,2707.57,39141.15,2024-09-15,2024-09-16,1.0,19400.0,Delivered,3
4858,2024-07-06,15,2,10,4,7,1748.7,225,7475.11,17832.83,51404.87,2024-07-08,2024-07-12,4.0,115023.03,Delivered,1
4859,2025-05-09,3,8,7,5,2,982.7,1058,21362.15,56898.29,25109.6,2025-05-11,2025-05-12,1.0,23193.73,Delivered,1
4860,2025-02-24,15,2,10,2,5,1316.8,225,5839.4,15818.88,37218.44,2025-02-26,2025-02-26,0.0,0.0,Delivered,1
4861,2024-06-20,4,10,8,3,8,774.0,1052,14506.81,20754.55,28429.33,2024-06-22,2024-06-23,1.0,20873.17,Delivered,2
4862,2024-11-13,4,10,8,4,8,2279.9,1052,46376.02,68649.23,58321.46,2024-11-15,2024-11-16,1.0,58966.78,Delivered,2
4863,2024-04-30,15,2,10,3,7,3456.0,225,14114.67,39550.34,139546.6,2024-05-02,2024-05-02,0.0,0.0,Delivered,1
4864,2024-06-16,12,4,11,1,8,977.4,852,14957.85,21238.84,42551.26,2024-06-18,2024-06-18,0.0,0.0,Delivered,2
4865,2024-11-16,4,10,8,3,3,1867.4,1052,37359.92,54103.77,59763.39,2024-11-18,2024-11-18,0.0,0.0,Delivered,2
4866,2024-09-07,15,2,10,2,6,1791.9,225,7700.27,5131.84,74721.08,2024-09-09,2024-09-12,3.0,174893.01,Delivered,3
4867,2024-08-16,15,2,10,3,7,825.4,225,3524.79,9209.37,42104.73,2024-08-18,2024-08-22,4.0,92697.09,Delivered,1
4868,2025-06-14,3,8,7,3,6,1018.8,1058,21528.08,13974.29,53184.25,2025-06-16,2025-06-20,4.0,131227.79,Delivered,3
4869,2024-08-26,15,2,10,4,2,2877.3,225,12149.85,35523.0,162255.32,2024-08-28,2024-08-31,3.0,294217.9,Delivered,1
4870,2025-05-04,15,2,10,3,6,3045.0,225,13684.9,10164.59,115618.81,2025-05-06,2025-05-11,5.0,486215.22,Delivered,3
4871,2025-05-16,12,4,11,4,6,809.7,852,13616.18,9484.45,27550.57,2025-05-18,2025-05-20,2.0,39811.57,Delivered,3
4872,2025-04-17,24,5,14,4,7,1082.3,1718,36741.97,89560.42,49539.8,2025-04-20,2025-04-22,2.0,55338.84,Delivered,1
4873,2024-05-25,15,2,10,3,2,1525.5,225,6387.04,14925.58,60509.55,2024-05-27,2024-05-27,0.0,0.0,Delivered,1
4874,2024-11-16,4,10,8,2,3,1527.2,1052,30553.75,39383.48,50921.35,2024-11-18,2024-11-19,1.0,38344.66,Delivered,2
4875,2024-04-13,4,10,8,1,3,3488.0,1052,66716.21,105696.61,177389.55,2024-04-15,2024-04-15,0.0,0.0,Delivered,2
4876,2024-11-06,15,2,10,1,7,569.3,225,2471.67,5935.19,19763.53,2024-11-08,2024-11-08,0.0,0.0,Delivered,1
4877,2024-10-25,25,15,14,1,7,2746.4,363,18487.1,50503.24,142910.51,2024-10-27,2024-10-27,0.0,0.0,Delivered,1
4878,2024-06-23,4,10,8,1,7,1281.7,1052,23677.57,67650.56,60011.28,2024-06-25,2024-06-30,5.0,212946.07,Delivered,1
4879,2024-06-11,4,10,8,4,7,583.8,1052,10957.09,31953.92,21881.99,2024-06-13,2024-06-16,3.0,36086.59,Delivered,1
4880,2025-03-08,15,2,10,3,6,1668.0,225,7408.9,4997.02,74278.63,2025-03-10,2025-03-14,4.0,103233.05,Delivered,3
4881,2025-04-26,4,10,8,1,8,1567.5,1052,33009.71,47659.09,86515.86,2025-04-28,2025-04-28,0.0,0.0,Delivered,2
4882,2024-11-27,4,10,8,1,8,2672.6,1052,52099.97,80010.35,141159.81,2024-11-29,2024-11-30,1.0,53822.16,Delivered,2
4883,2025-03-03,15,2,10,1,6,609.1,225,2750.41,2191.01,22406.16,2025-03-05,2025-03-08,3.0,28355.08,Delivered,3
4884,2024-11-26,15,2,10,1,6,2969.4,225,13280.58,9295.85,75089.4,2024-11-28,2024-11-30,2.0,195280.17,Delivered,3
4885,2024-02-09,15,2,10,1,1,554.6,225,2160.78,5425.36,31613.79,2024-02-11,2024-02-14,3.0,47472.85,Delivered,1
4886,2024-01-08,15,2,10,5,6,2538.9,225,10175.39,8662.29,113863.68,2024-01-10,2024-01-15,5.0,428105.04,Delivered,3
